iso3,year,education,energy,health,housing_living,research_innovation,security_stability,composite
POL,2021,2.2346778101223626,1.9635811898051088,3.376563154769205,1.575925874357414,2.875227561241223,0.6272420049388184,2.1088695992056885
POL,2022,2.2693249489293588,1.9999405487504884,3.4884621263458793,1.551258362957758,2.9843282267295854,0.6282328670944344,2.153591180134584
POL,2023,2.3686719782656342,2.0031465704421256,3.8954436508112495,1.5326423580570805,3.0867298173384268,0.6213653778005895,2.251333292119184
POL,2024,2.457380790249576,2.026044729108605,3.986705561698681,1.5142039215303,3.1175474124707843,0.6213653778005895,2.287207965476423
RUS,1990,1.3343494518006667,2.2458125418913175,6.622629380344933,1.4576009402313492,2.2574217176775573,-0.3082143523681736,2.268266613262942
RUS,1991,1.3168989848885115,2.2238569088413267,6.025548514356245,1.4573439464071092,2.2559850937373462,-0.37368318342105306,2.150991710801581
RUS,1992,1.316600201923419,2.1379265305116997,5.904707427437049,1.4118682566527845,1.560968320390656,-0.9037816088798648,1.9047148546726238
RUS,1993,1.3136988811267674,2.08121823752019,5.263169071220967,1.375276400075032,1.9393324689645894,-1.4345252746615058,1.7563616307076735
RUS,1994,1.2235698895483196,1.9830511814385734,6.502393892474591,1.36336965378019,2.119993067180763,-1.5652179190723716,1.9378599608916776
RUS,1995,1.2053631209356466,1.959758191830869,5.770880312178056,1.3612449839548393,2.0679365548657316,-1.4415262575846195,1.8206094843634204
RUS,1996,1.2558987777311608,1.9481533091922727,5.035000170010067,1.376222180703344,2.1077032528332444,-1.1550619469122156,1.761319290592979
RUS,1997,1.312036390867447,1.930003929697923,4.303748707605461,1.3829324890776293,2.044242728489527,-0.9659866534540551,1.6678295987139888
RUS,1998,1.3702599102746356,1.9106830972058337,3.6975841142263253,1.3922088463142133,1.9081707917527444,-0.9006121406534692,1.5630491031867135
RUS,1999,1.488943819800066,1.9416600788584728,3.169387087645215,1.367902906008146,2.0077853763436586,-1.1250951908424265,1.4750973463021886
RUS,2000,1.4611959859365933,1.9537226607619484,3.161049210469582,1.383188189185512,2.1740515201215174,-1.2670898256859233,1.4776862901315384
RUS,2001,1.653268112013018,1.9739926903725684,3.214357311908631,1.3851779347847506,2.360223968475831,-1.3620685041665626,1.537491918898039
RUS,2002,1.7791321827242115,1.9889416931209014,3.305617727245055,1.3961395053294572,2.387320485030092,-1.4278639582969264,1.5715479391921319
RUS,2003,1.8110635958083616,2.031173717432512,3.2442453279710026,1.397342995347873,2.428421130793894,-1.311497260924455,1.6001249177381982
RUS,2004,1.784782114864802,2.0582351423746594,3.1709741555493296,1.398622225494308,2.1935494044490444,-1.1999876598233146,1.5676958971514712
RUS,2005,1.842643364522483,2.08397008602561,3.2440608926177155,1.401044276203717,2.1283083439853923,-1.033756079568589,1.6110451472977214
RUS,2006,1.8554437296543482,2.135306579255918,3.3337185827356595,1.4034683996665045,2.19620390483178,-0.7124410296416245,1.7019500277504307
RUS,2007,1.842936377970034,2.168517215311567,3.393749983582287,1.4160945449750535,2.3131770718389717,-0.547491756662151,1.764497239502627
RUS,2008,1.9143491840921616,2.2032377423174796,3.4115734704761804,1.4287371622048093,2.2123581213049386,-0.20088308823475493,1.8282287653601357
RUS,2009,1.851613185349482,2.145986371817891,3.5677362888302313,1.441960096729793,2.4235674576591038,-0.17500853995995677,1.8759758100710906
RUS,2010,1.819345675714511,2.2082023724718662,3.4496107276316295,1.4552052423237238,2.340573476541608,-0.12788749619645212,1.8575083330811475
RUS,2011,1.7453136585661664,2.2307234410281764,3.2167732148344186,1.4678966451201971,2.2137352855135757,-0.10245750640623594,1.7953307897760498
RUS,2012,1.8545553479781816,2.2621714527552386,3.1842263951592233,1.4806997288390888,2.249716963818736,-0.10458553211264954,1.8211307260729699
RUS,2013,1.853756770634452,2.2503937145013766,3.2103141081016333,1.494755734302486,2.285719063888236,-0.0926199691285295,1.8337199037166088
RUS,2014,1.912355560460724,2.2598356483027646,3.2515055200862806,1.5089457416355356,2.3432395115008493,-0.11404778825413524,1.8603056989553366
RUS,2015,1.927411660706571,2.182856157557016,3.179120861576845,1.52269280367255,2.545858397948068,-0.11817873164983893,1.873293524968535
RUS,2016,1.8428053301576406,2.247529512693406,3.220887417467531,1.5365814383480985,2.4975055572942138,-0.07837078077560587,1.8778230791975472
RUS,2017,1.942986214668931,2.270586893081835,3.2853332459964233,1.5500491617109953,2.3600663960271495,0.04582552352929298,1.909141239169105
RUS,2018,1.990921710826579,2.2954330015770275,3.3433610146428374,1.563666387806798,2.2653359796164,0.10987897542817156,1.9280995116496358
RUS,2019,1.8833192749732401,2.2936179501896894,3.4424995293447167,1.5780098806465959,2.3405501880614366,0.14637641236356289,1.9473955392632067
RUS,2020,1.5757057027168448,2.2711878079369163,3.871888461108346,1.5925167378370633,2.321561993451723,0.16974026256588323,1.9671001609361296
RUS,2021,1.4645412764304433,2.3376644391977575,3.9372792846930795,1.6075493425277168,2.151546232697916,0.20743472359210383,1.9510025498565031
RUS,2022,1.4552764379376089,2.3341652610473838,4.019595555330885,1.6227503026296428,2.0711359875978514,0.20743472359210383,1.9517263780225793
RUS,2023,1.990871795113079,2.344895900402243,4.091410142803144,1.636640146484421,2.089800914425963,0.20743472359210383,2.0601756038034926
RUS,2024,1.4903039452393303,2.344895900402243,4.101042356064638,1.6507117942149228,2.0874776101039623,0.20743472359210383,1.9803110549362
RWA,1990,-2.4118027641999755,-3.575031315776088,-3.2547330432498778,-1.5011727950957445,-1.453289748334645,0.46683908426388493,-1.9548650970654078
RWA,1991,-2.5119278596603305,-3.6472962498293913,-3.3438018678436134,-1.4954713942196867,-1.4818458576164284,0.46592047475867493,-2.0024037924017954
RWA,1992,-2.623008675321453,-3.6428373439343655,-3.9454769895381374,-1.492531241337939,-1.479419609634367,0.4665493433803272,-2.1194540860643225
RWA,1993,-2.686071655567399,-3.7247381266829533,-4.6093223877792155,-1.4892231899976123,-1.490756223400011,0.466422506931118,-2.2556148460826786
RWA,1994,-2.7493403483856054,-3.53832995128786,-10.56772935257782,-1.5587123512224552,-1.4227464077634036,0.4669894100676971,-3.228311500194908
RWA,1995,-2.8295337167135592,-3.493504213460725,-4.95982746355123,-1.6284574786770558,-1.344442552519249,0.46844992909654176,-2.2978859159708795
RWA,1996,-2.8295337167135592,-3.6319108934052684,-5.3034765760580695,-1.6019157803297708,-2.0138935664850472,0.46601368547475885,-2.485786141252826
RWA,1997,-2.8664310303994958,-3.7292355326417312,-5.600293421418979,-1.5755737630277715,-2.0269646221861577,0.4666097631669618,-2.5553147677511956
RWA,1998,-2.793321776036767,-4.024406625506706,-5.220000821747381,-1.5815109538217014,-2.0186415126250115,0.4665044219028266,-2.528562877972457
RWA,1999,-3.0543814768170345,-3.978639648326949,-4.685653900251405,-1.5973413942893349,-2.149257745631103,0.466468060495677,-2.4998010174700247
RWA,2000,-2.972062546882724,-3.8767667842799476,-4.366197052304985,-2.645060970705102,-2.0685718716121575,0.4669390281257235,-2.576953366276532
RWA,2001,-2.647308512977579,-3.885123589908303,-4.174882891295183,-2.54024890163075,-2.0023151103364487,0.46701090470417717,-2.463811350240681
RWA,2002,-2.8200957105207674,-3.829181761414265,-3.848677321345493,-2.4355351658457183,-1.9794256969315829,0.46719013248933294,-2.407620920594749
RWA,2003,-2.6092918908298817,-3.8300412512685016,-2.4708070670073323,-2.3425011772890167,-1.918965917547405,0.4675007058418766,-2.117351099683377
RWA,2004,-2.7270576601323837,-3.868443255854873,-2.345898307671884,-2.251184472074069,-1.8960067843240385,0.4677451500250228,-2.103474221672038
RWA,2005,-2.923551705318975,-3.9637828447963193,-2.0053010985542703,-2.1599011056575033,-1.942494810165567,0.46786405816425847,-2.0878612510547296
RWA,2006,-2.7359845671886664,-3.8368541218199264,-1.5368001308816541,-2.068638827963982,-1.8487248271902716,0.43892806921070365,-1.9313457343056328
RWA,2007,-2.7911204341666087,-3.811241251867235,-1.2348368857974699,-1.9774224034959293,-1.8439593606878617,0.48225113617409143,-1.8627215333068354
RWA,2008,-2.7123825477374917,-3.8756030718724936,-1.1923396269239934,-1.886239371377324,-1.7164778362341813,0.5751024337043612,-1.801323336740187
RWA,2009,-2.1510348941204334,-3.7289181640903184,-0.8979523120705326,-1.7950786115206134,-1.4898486201582615,0.5281862097539566,-1.5891077320343674
RWA,2010,-1.8410992624573148,-3.8215883837721583,-0.6168593266180029,-1.703962756820077,-1.746950301766677,0.481269985803552,-1.5415316742717797
RWA,2011,-1.60354561367417,-3.740232109208565,-0.49775902277019474,-1.6128803033217074,-1.6806557534393367,0.4971186329926317,-1.4396590282368906
RWA,2012,-1.7773986982565197,-3.573776299775148,-0.33159855338983424,-1.521821072322255,-1.5334641390282189,0.5129672801817114,-1.3708485804317105
RWA,2013,-2.0966147987900117,-3.6162297474955567,-0.3429144666505762,-1.4308057811512749,-1.5904746692538794,0.4524098576319084,-1.4374382676182318
RWA,2014,-1.9332263464068864,-3.5121104792314033,-0.2203043977423609,-1.33967888255855,-1.6702650209666925,0.41562816575426675,-1.3766594935252712
RWA,2015,-2.005939430408578,-3.372573698116465,-0.25910842515040733,-1.248451129801528,-1.5704816218874804,0.5023218147934543,-1.3257054150951675
RWA,2016,-1.919253295222401,-3.201158410585669,-0.3568080696869689,-1.1571591240490569,-1.2292869733612266,0.44875565084010155,-1.2358183703442036
RWA,2017,-1.7369735535624433,-3.1084589303339283,-0.2563666052404373,-1.0658050862671398,-1.4085144548890656,0.4096734379018515,-1.1944075320651937
RWA,2018,-1.6197590708486473,-2.9482447948003507,-0.1505948131332887,-0.9744094793642997,-1.28411295039111,0.5186342230078895,-1.0764144809216345
RWA,2019,-1.2743525494733692,-2.789404717221268,-0.2617747957100696,-0.9028531739716239,-1.0150371697481702,0.4575483939191189,-0.9643123353675636
RWA,2020,-1.178403926444594,-2.827347530629668,-0.1255999610760287,-0.8312956245948582,-0.9849130601612384,0.42628771068026233,-0.9202120653710208
RWA,2021,-0.9516330752832128,-2.674793947449305,-0.17445656510210963,-0.779611046396607,-0.9581423753826097,0.42628771068026233,-0.8520582164889303
RWA,2022,-1.5040611060744957,-2.595999806682565,0.1197156574159254,-0.7279669731714457,-0.9462365958814605,0.42628771068026233,-0.8713768522856299
RWA,2023,-1.8280308811720445,-2.347201911086984,0.020498720102674305,-0.6763789385155746,-0.94196927737201,0.42628771068026233,-0.8911324295606127
RWA,2024,-1.7028824897934616,-2.347201911086984,0.06854576224082612,-0.6364050128157964,-0.9494352100833915,0.46811968605304355,-0.8498765292476272
SGP,1990,1.5533024769267474,2.2930800107982243,1.336987066704517,1.9791231791746797,5.758317193887894,0.5697216058291494,2.248421922220202
SGP,1991,1.5756832263059033,2.3135402813040784,1.4528596369184332,1.9791231791746797,5.744013401798202,0.5641775528466476,2.271566213057991
SGP,1992,1.6125390410350315,2.3405633358530444,1.4824306275907548,1.9791231791746797,5.728912278380779,0.5845447601575255,2.2880188703653026
SGP,1993,1.6568742198368958,2.404217214058247,1.6272528482323763,1.9791231791746797,5.71619666590836,0.5557103249410162,2.323229075358596
SGP,1994,1.663636496055626,2.4700831543426176,1.6579743849515498,1.9791231791746797,5.700432037495238,0.5775379458935228,2.341464532985539
SGP,1995,1.647675840742196,2.488547640836752,1.6744355023026998,1.9791231791746797,4.053646546926858,0.5709770230500532,2.0690676221722066
SGP,1996,1.6462451360387795,2.5153430276926425,1.7143169330425345,1.9791231791746797,2.9850031224205713,0.6145482748156412,1.909096612197475
SGP,1997,1.7434138319048553,2.5668132242895063,1.7393108665961992,1.9791231791746797,3.1304246063335817,0.6075805643190598,1.9611110454363134
SGP,1998,1.7698775904339652,2.5451565919327135,1.8297833548876081,1.9791231791746797,3.5798093505595685,0.6058882211678346,2.0516063813593948
SGP,1999,1.7963413489630746,2.5887099106174456,1.8018854738393444,1.9791231791746797,3.8492089439720147,0.6088071337449835,2.1040126650519237
SGP,2000,1.8430330594064752,2.6499179688847376,1.872748882560389,1.9791231791746797,4.3592960554149185,0.6065283330381869,2.218441246413231
SGP,2001,1.8853583279233639,2.609128080454058,1.770749250443765,1.9791231791746797,4.510563628271374,0.6230933649210757,2.2296693051980525
SGP,2002,1.9446592197268804,2.6374072145188654,1.8096110823215446,1.9791231791746797,4.700464568830155,0.6251672332954797,2.2827387496446008
SGP,2003,1.956416884480349,2.676065806286468,1.903480752200142,1.9791231791746797,4.8776323007036435,0.6317687599481723,2.3374146137989094
SGP,2004,1.9659516114698414,2.7289161066817016,1.8656915918942185,1.9791231791746797,5.130430073250662,0.6437887691233386,2.385650221932407
SGP,2005,1.9791828621739034,2.804024512144832,1.8923092723141088,1.9791231791746797,5.3503672094531805,0.6470359456583303,2.442007163486506
SGP,2006,1.9889394660802546,2.836594283339572,1.858641794777547,1.9791231791746797,5.399561608522715,0.6502831221933221,2.4521905756813482
SGP,2007,1.9681271106848002,2.908647513100735,1.850800608442138,1.9791231791746797,5.683765946640256,0.6498765949727826,2.506723492169232
SGP,2008,1.9964510001774423,2.840214908526503,1.9523228250882079,1.9791231791746797,5.994537978529823,0.6380677689866882,2.566786276747224
SGP,2009,2.188609424729208,2.7914856985500345,1.994539787923451,1.9791231791746797,5.600417569083452,0.6491178845160287,2.5338822573294757
SGP,2010,2.2277970175703374,2.9301942598491384,2.0056916825590565,1.9791231791746797,5.560479588116417,0.6510820722250181,2.5590612999157742
SGP,2011,2.3054933227301144,3.04510445523882,2.031788071848913,1.9791231791746797,5.713169406048661,0.655628225179997,2.621717776703531
SGP,2012,2.456167781023714,2.987255767126013,2.10670217960196,1.9791231791746797,5.570467007286228,0.6626352485976005,2.627058527135033
SGP,2013,2.341831648230223,2.975429771077304,2.2350421516889556,1.9791231791746797,5.703437670987506,0.6551485152417107,2.6483354894000635
SGP,2014,2.2827621496223496,3.0270769932831065,2.338220330181784,1.9791231791746797,5.905121479309345,0.6592545160740646,2.6985931079408885
SGP,2015,2.1951559385811303,3.0242271924312707,2.4627437519107125,1.9791231791746797,6.191478766881012,0.6594718534455597,2.752033447070728
SGP,2016,2.0126598027849814,3.0336276028118787,2.537676665705956,1.9791231791746797,6.091907701634159,0.6546595891035081,2.7182757568691938
SGP,2017,2.022990057708501,3.0542327723942457,2.5693192200421877,1.9791231791746797,5.914655982512722,0.6634351400661377,2.7006260586497457
SGP,2018,2.096884507663797,3.090008107270057,2.6157133387319496,1.9791231791746797,5.8081447189825495,0.6659725109566379,2.709307727129945
SGP,2019,2.0771241377947613,3.103807646104088,2.711341206927748,1.9791231791746797,6.089356481103678,0.6623681100358937,2.7705201268568076
SGP,2020,2.1686649808087783,3.067570284480391,3.073508412815532,1.9791231791746797,6.428464380277548,0.6647092815628619,2.897006753186631
SGP,2021,2.234480050101255,3.189419292016975,2.989458633427355,1.9791231791746797,6.437585547453935,0.6695512893913258,2.916602998594254
SGP,2022,2.2337752882919726,3.20907355192668,2.838296952504715,1.9791231791746797,6.632144798341746,0.6684603107720224,2.926812346835303
SGP,2023,2.170470415928982,3.2130697368886634,2.882459846618318,1.9791231791746797,6.593301185235295,0.6722645149766306,2.9184481464704284
SGP,2024,2.1685922690688386,3.2130697368886634,2.8908707392080193,1.9791231791746797,6.652222711620083,0.6722645149766306,2.929357191822819
THA,1990,0.602806642858767,-0.011319511395672412,-0.7077724420439667,0.911692148239214,-2.529580603799674,-0.0006608168092284832,-0.28913909715842684
THA,1991,0.3853611845127684,0.07666553279599003,-0.563224402215162,0.9442092387839295,-2.5031075508306957,-0.019865327478342402,-0.2799935540719187
THA,1992,0.616396299418627,0.17882632217427066,-0.4376721692681681,0.9793967808491201,-2.5432517017380363,-0.05467357642421404,-0.21016300749806682
THA,1993,0.6806214277978105,0.3521090968628192,-0.28865268931263227,1.0165049021024333,-2.3273018658489737,0.014142119637623933,-0.09209616812681982
THA,1994,0.6217232882582598,0.4736745268219603,-0.16431932984991013,1.054568098140223,-2.1342513639005625,0.08060811280379004,-0.011332777954373235
THA,1995,0.6995204029131062,0.5822760296414888,-0.04675664899102001,1.0934193081509564,-2.012712411854678,0.14354286783157735,0.07654825794857183
THA,1996,0.8365110933144896,0.6864143008807264,0.058246418777458196,1.1325336369372143,-1.0442921596844572,0.15873826721168305,0.3046919262395191
THA,1997,0.9612467217752415,0.67484231079288,0.1819610771298056,1.171340366433533,-1.0028368438366009,0.12982403871431433,0.35272961183486223
THA,1998,1.0074217426835868,0.5946226946756563,0.2986592658560364,1.2096543269246167,-0.7244876891073098,0.07215560091574585,0.40967099032472204
THA,1999,0.9206172518573976,0.6271224873813293,0.4000743451562188,1.2464951169863032,-0.5121548722311743,0.11412566360432481,0.46604666545906664
THA,2000,0.9421283842280657,0.5579729276255636,0.5004088848718491,1.293504184470736,-0.5224031728693059,0.11054236375135071,0.48035892867970986
THA,2001,1.0460753930155426,0.7375180881240674,0.5372432338792005,1.3200931243565475,-0.49969675862895757,0.12957367691198557,0.5451344596097311
THA,2002,0.9950228996264533,0.7977886293924975,0.6663894750678601,1.346552624751766,-0.44669869615165453,0.1868796135103652,0.5909890910328812
THA,2003,1.0140941241527022,0.850818389723247,0.7423556524525634,1.3728711452760372,-0.34842959102719057,-0.011473944813814745,0.603372629293924
THA,2004,1.0777644792161751,0.9130362027755627,0.7363781280284408,1.399043504409303,-0.31391409457787345,0.22386486179848078,0.6726955136083482
THA,2005,1.109465898299552,0.9484477023304786,0.7996599019061724,1.4246043080860735,-0.25311687614413797,0.1716999495050882,0.7001268139972044
THA,2006,1.1348588111159101,1.0666518023924472,0.8599902806118066,1.4499947021631618,-0.1595483859673392,0.1882870738149979,0.7567057140218307
THA,2007,1.1676802980593919,1.0072071787392969,0.9537164008068719,1.4752031636783813,-0.13198570121082048,0.21825176816079503,0.7816788513723195
THA,2008,1.308615786440931,1.007562846862272,1.0607048210729462,1.5002247892177143,-0.14866449962293835,0.2690890329786317,0.8329221294915926
THA,2009,1.3320305634533474,1.0575128410785912,1.0992450034756687,1.525049878983046,-0.04348705437439563,0.2997072052130003,0.878343072971543
THA,2010,1.2444614823938478,1.1327047385814457,1.1626459683876735,1.5496789122129702,0.09485635610139768,0.30718930747352424,0.9152561275251432
THA,2011,1.576381383479314,1.1191432406253539,1.3127028854910974,1.5736287392818966,0.05116591700329634,0.34438898599546564,0.996235191979404
THA,2012,1.48766021133467,1.157455898953769,1.329565019119327,1.5973586975919976,0.1702466336313553,0.34438898599546564,1.0144459077710974
THA,2013,1.4989600985392892,1.1905232104139833,1.3879132198926363,1.6209719216921996,0.35141259638625144,0.34438898599546564,1.0656950054866376
THA,2014,1.5397644505248758,1.171709216336167,1.451995455128846,1.6444695955268003,0.3474461089082563,0.34438898599546564,1.0832956354034018
THA,2015,1.3169113934149737,1.2253950652683936,1.504942568764849,1.6678498160324968,0.47935750012791567,0.21183498095932468,1.0677152207613256
THA,2016,1.4175718008416751,1.2766639755970954,1.5400746703293249,1.6911141787842692,0.795188457135055,0.21344656784828495,1.1556766084226173
THA,2017,1.3123483886525538,1.2933330803909833,1.657476240386416,1.7142591586083689,1.0702914544207214,0.21197422043551217,1.2099470904824259
THA,2018,1.3093901763177969,1.2832936329943276,1.4986799345683528,1.7361063234674858,1.2929548833790532,0.2132840080110275,1.2222848264563406
THA,2019,1.2590978348616269,1.2996899854625124,1.53587868384065,1.8663351392091265,1.3415605500925505,0.21316411486677114,1.252621051388873
THA,2020,1.2714212468474597,1.309695782725562,1.6551578164520404,1.8751543735719873,1.6902286948034406,0.19547338045617285,1.3328552158094438
THA,2021,1.2738998721340606,1.3551241956398754,1.7967434842304144,1.898268934242918,1.4384295776777896,0.20109423517075325,1.3272600498493017
THA,2022,1.3627433081740645,1.3788135450322554,1.771861507004196,1.9068504344531387,1.4973555410608592,0.22459453289153627,1.357036478102675
THA,2023,1.2928700504239412,1.4059098266679797,1.693965004015361,1.82575941740415,1.1970620973983528,0.2391879255704514,1.2757923869133727
THA,2024,1.301216380022174,1.4059098266679797,1.7041086506557668,1.835230525181993,1.2445322996169965,0.24610366267525413,1.2895168908033607
TUR,1990,-0.3901512806367911,0.6375992172533538,-0.8708964295958184,1.5009630292329412,-0.6731744124304856,0.3920706001660136,0.0994017873315356
TUR,1991,-0.29656118012773425,0.6535039947315143,-0.8069137430699133,1.4901203655408382,-0.6601700996678775,0.38633133742643794,0.12771844580554423
TUR,1992,-0.10182961308919994,0.6960683684489023,-0.5306240468601333,1.4793130347522363,-0.604295742628718,0.3833889589312174,0.2203368265923841
TUR,1993,0.05574928357469751,0.753927549350475,-0.4896524411195675,1.4680354422714272,-0.6409228197935631,0.38210135767445014,0.2548730619929866
TUR,1994,0.15265873054242923,0.7192410732247857,-0.24322097690752917,1.4563596380890247,-0.6922712997145695,0.3788110704197431,0.2952630392756474
TUR,1995,-0.03054560738708196,0.807895243732644,-0.35468438561315585,1.445200575266252,-0.7003434378081137,0.3826018946601592,0.25835404714178395
TUR,1996,-0.05464547464972012,0.8764152840742497,-0.07541967614809188,1.434843948200808,-0.8163261634830574,0.37657425773883446,0.2902403626221705
TUR,1997,0.013120535233118324,0.9389856268089629,0.21206156632294598,1.4248233179063936,-0.738596712831281,0.37748644606643333,0.3713134632510955
TUR,1998,-0.018269277593656576,0.9462814283409615,0.37842607460787525,1.4151145207899414,-0.8280106100880801,0.40081901047235635,0.3823935244215663
TUR,1999,0.020568418648440702,0.9487724516708341,0.5649643496791497,1.4057929569325294,-0.6308701069064924,0.3831143136411394,0.4487237306109335
TUR,2000,0.06928587354761756,1.053837801063227,0.7050496806792496,0.8790609433132265,-0.5998032565632216,0.3891403405270026,0.4160952304278503
TUR,2001,0.11800332844679397,0.9997437462209977,0.9796516139510495,0.9012716961442183,-0.46378571532779084,0.3908305201896587,0.4876191982708212
TUR,2002,0.14563285532309836,1.046449920088866,0.9116381911011411,0.9408940487043964,-0.4024503689734577,0.38600906808730256,0.5046956190552244
TUR,2003,0.23403724923944677,1.1109036519308662,0.8105968696373458,0.980045197631195,-0.34036017516272393,0.3867236105396153,0.5303244006359574
TUR,2004,0.2989282177499696,1.171610205051006,0.9845616654112427,1.018736934800487,-0.18760446672084652,0.3821515442164282,0.6113973500847145
TUR,2005,0.48403770179199224,1.2640172515487456,1.255900655702593,1.0569536022464605,0.0023461129447532084,0.3461360053823923,0.7348985549361563
TUR,2006,0.5664255457342552,1.3347431607866762,1.5479239683322434,1.0947215018593368,0.06383948046336937,0.36309516448268225,0.8284581369430938
TUR,2007,0.6288678726910107,1.4140098566554484,1.5979634551255533,1.1320335367282566,0.39402981436236717,0.3239361042496425,0.9151401066353798
TUR,2008,0.6953753082792413,1.4256978091261259,1.7039235276338387,1.1689070149703418,0.45707722891716573,0.3611172554192636,0.9686830240576628
TUR,2009,0.862706102943236,1.3623453730077535,1.9062722175871867,1.2053301923080761,0.649890056238582,0.3740937024947345,1.0601062740965947
TUR,2010,1.1330836973359517,1.4058599465453305,1.865852223341029,1.2413210933156,0.7389422456027429,0.3870701495702053,1.12868822595181
TUR,2011,1.459199495224688,1.5080561725778387,1.839308365538833,1.2768802069960608,0.8265718412141301,0.3907441078524066,1.2167933649006595
TUR,2012,1.667850408909592,1.53023096861807,1.8483339325851151,1.3120223349757858,0.9413444846530515,0.38017419067247016,1.279992720069014
TUR,2013,1.9648168226388856,1.5672745554208845,1.9168621420336251,1.3467139944566309,0.9812774848772532,0.4145017868465812,1.3652411310456436
TUR,2014,2.0069478391528177,1.6375178977512306,1.8337382734772032,1.3809846796409444,1.0447125007004296,0.4488293830206923,1.3921217622905528
TUR,2015,2.151447186682111,1.6326028514148083,1.8975642935898405,1.4068918245360074,1.179896839946849,0.4831569791948034,1.4585933292274031
TUR,2016,3.126882935074794,1.6550679605957597,1.9796187536139558,1.4324004133860804,1.4118692336156797,0.4471732139010419,1.6755020850312186
TUR,2017,2.2971553472639337,1.7384732714545532,1.9689274749966603,1.449566810821429,1.5852545401975822,0.46475340169683993,1.5840218077384998
TUR,2018,2.3372327599305414,1.760175271821117,1.9675552106338525,1.46635845411924,1.6803392263521038,0.49935313552050864,1.6185023430628938
TUR,2019,2.5060455366163326,1.7131706014826882,2.1045938946829974,1.4827846411097396,1.8317337844716852,0.5107476034312077,1.6915126769657751
TUR,2020,2.5806285509018614,1.7299396804956166,2.147625312734551,1.4987642243213208,1.9723440638047056,0.5041828818618637,1.7389141190199864
TUR,2021,2.724797897632723,1.843886384424957,2.1712534926193015,1.4993247655607376,2.1328493397688884,0.5036869243824703,1.8126331340648465
TUR,2022,2.6617956237812455,1.8814815833418952,2.0717487093853184,1.499872197264849,2.1785884879503876,0.49509883821830475,1.7980975733236668
TUR,2023,2.0573142033767207,1.919332301693582,2.1434726188784134,1.5004056564220196,2.3459362657094673,0.4529847221193662,1.7365742946999283
TUR,2024,2.0573142033767207,1.9451391530009587,2.204799769075085,1.50092504939635,2.3577840598397333,0.4529847221193662,1.753157826134702
ZAF,1990,-0.2780370240261884,0.9224434525066159,-1.0487129351587736,-0.28850104360396883,0.24908574590232546,-5.1008659494161295,-0.9240979589660198
ZAF,1991,0.39500054687307173,0.8757460046716626,-0.7730348160258143,-0.25211856985198844,0.19743630405505286,-4.360606397107719,-0.6529294878976224
ZAF,1992,0.19433654168229542,0.8082530567958588,-0.629259274226734,-0.226343720660439,0.12060241401464189,-3.91562359167828,-0.6080057623454428
ZAF,1993,-0.006194249984216136,0.8104479117733546,-0.5346655279817881,-0.20259647070840553,0.1096159715588419,-3.5616807341803107,-0.5641788499204207
ZAF,1994,-0.2274835254749824,0.8220275412201267,-0.6152649733642187,-0.1822107883342818,0.15189281416152672,-3.419046685398851,-0.5783476028651134
ZAF,1995,-0.19419392450938966,0.8617432578710718,-0.5429652676465591,-0.1632115851018602,0.14897883648050553,-3.5117618408494433,-0.5669017539592792
ZAF,1996,-0.4611529731021028,0.7636608964685005,-0.5702264365215494,-0.14012823626901091,-0.029124247870163045,-3.2413264519190363,-0.6130495748688937
ZAF,1997,-0.5934973696481634,0.9591980673756714,-0.44107111323094667,-0.10983146081481039,-0.4410439202641342,-3.0450856016686334,-0.6118885663751694
ZAF,1998,-0.49590460127664193,0.87533807887169,-0.4973539250738733,-0.06780210091439899,-0.548791714493533,-3.09649508500255,-0.6385015579815512
ZAF,1999,-0.4158884864570504,0.9481223693086837,-0.6021113973797058,-0.01968368681593237,-0.5942989651080564,-2.680802013838744,-0.5607770300484675
ZAF,2000,-0.3788436451003476,0.9941789060927304,-0.700344702135391,0.04498171155902176,-0.08880840008548296,-2.5256985785908506,-0.44242245137672004
ZAF,2001,-0.506883355158629,0.9564504834234895,-0.9168085606716873,0.08310157103737983,-0.028848736188747004,-2.4467723860108004,-0.4766268305948324
ZAF,2002,-0.2492985694940123,1.0929336352390828,-1.150553118492223,0.12163731265772189,0.00032707828215000623,-2.438723655962567,-0.4372795529616413
ZAF,2003,-0.1253858309684133,1.1855639249290952,-1.1758644051452833,0.15999992452839593,-0.010477255665238161,-2.160354939112842,-0.3544197635723809
ZAF,2004,0.07674621798085655,1.2574412386286666,-1.1770214835026882,0.19789445429862276,0.09290684674554428,-1.9858254711546748,-0.25630969950061216
ZAF,2005,0.2939393178298649,1.2849451844517041,-1.1461676635498117,0.23527782030051156,0.148306146030956,-1.9218258539522777,-0.18425417481484216
ZAF,2006,0.21583272588994157,1.3105682600404356,-0.9062222248471185,0.2721780399772009,0.16067849353327224,-1.975658345122868,-0.1537705084215227
ZAF,2007,0.1914827537669295,1.3788380183568962,-0.8252326329118602,0.3085937798788504,0.16265315661887464,-1.8508237420482023,-0.10574811105641861
ZAF,2008,0.21518523822904745,1.368431855699828,-0.5317068955428939,0.3445361924161638,0.154047254107544,-1.778926281737902,-0.03807210613803539
ZAF,2009,0.2366125709256815,1.3644049782777263,-0.17357423785428075,0.3799573127430409,0.11750525452213478,-1.57303948491432,0.05864439894999707
